7716,    0.6000,    0.5782,    0.6299 
7837,    0.6000,    0.5785,    0.6236 
7958,    0.6000,    0.5792,    0.6175 
8079,    0.6000,    0.5804,    0.6119 
8200,    0.6000,    0.5818,    0.6068 
8321,    0.6000,    0.5835,    0.6022 
8442,    0.6000,    0.5853,    0.5981 
8563,    0.6000,    0.5873,    0.5947 
8684,    0.6000,    0.5892,    0.5919 
8805,    0.6000,    0.5912,    0.5897 
8927,    0.6000,    0.5931,    0.5880 
9048,    0.6000,    0.5949,    0.5868 
9169,    0.6000,    0.5966,    0.5861 
9290,    0.6000,    0.5981,    0.5858 
9411,    0.6000,    0.5995,    0.5859 
9532,    0.6000,    0.6007,    0.5863 
9653,    0.6000,    0.6017,    0.5870 
9774,    0.6000,    0.6025,    0.5879 
9895,    0.6000,    0.6032,    0.5890 
10016,    0.6000,    0.6037,    0.5902 
10137,    0.6000,    0.6040,    0.5914 
10258,    0.6000,    0.6042,    0.5927 
10379,    0.6000,    0.6043,    0.5940 
10500,    0.6000,    0.6042,    0.5952 
10621,    0.6000,    0.6041,    0.5964 
10742,    0.6000,    0.6039,    0.5976 
10863,    0.6000,    0.6036,    0.5986 
10984,    0.6000,    0.6033,    0.5995 
11105,    0.6000,    0.6029,    0.6003 
11226,    0.6000,    0.6025,    0.6010 
11347,    0.6000,    0.6021,    0.6015 
11468,    0.6000,    0.6018,    0.6020 
11589,    0.6000,    0.6014,    0.6023 
11710,    0.6000,    0.6010,    0.6026 
11831,    0.6000,    0.6007,    0.6027 
11953,    0.6000,    0.6004,    0.6028 
12073,    0.6000,    0.6001,    0.6028 
12194,    0.6000,    0.5999,    0.6027 
12315,    0.6000,    0.5997,    0.6026 
12436,    0.6000,    0.5995,    0.6024 
12557,    0.6000,    0.5994,    0.6022 
12678,    0.6000,    0.5993,    0.6020 
12799,    0.6000,    0.5992,    0.6017 
12920,    0.6000,    0.5992,    0.6015 
13041,    0.6000,    0.5992,    0.6012 
13162,    0.6000,    0.5992,    0.6010 
13283,    0.6000,    0.5992,    0.6007 
13404,    0.6000,    0.5992,    0.6005 
13525,    0.6000,    0.5993,    0.6003 
13646,    0.6000,    0.5993,    0.6001 
13767,    0.6000,    0.5994,    0.6000 
13888,    0.6000,    0.5995,    0.5998 
14009,    0.6000,    0.5996,    0.5997 
14130,    0.6000,    0.5996,    0.5996 
14251,    0.6000,    0.5997,    0.5995 
14372,    0.6000,    0.5998,    0.5995 
14494,    0.6000,    0.5999,    0.5995 
14615,    0.6000,    0.5999,    0.5995 
14736,    0.6000,    0.6000,    0.5995 
14857,    0.6000,    0.6000,    0.5995 
14978,    0.6000,    0.6001,    0.5995 
15099,    0.6000,    0.6001,    0.5995 
15220,    0.6000,    0.6001,    0.5996 
15341,    0.6000,    0.6001,    0.5996 
15462,    0.6000,    0.6002,    0.5997 
15583,    0.6000,    0.6002,    0.5997 
15704,    0.6000,    0.6002,    0.5998 
15825,    0.6000,    0.6002,    0.5998 
15946,    0.6000,    0.6002,    0.5999 
16067,    0.6000,    0.6002,    0.5999 
16188,    0.6000,    0.6001,    0.5999 
16309,    0.6000,    0.6001,    0.6000 
16430,    0.6000,    0.6001,    0.6000 
16551,    0.6000,    0.6001,    0.6000 
16672,    0.6000,    0.6001,    0.6001 
16793,    0.6000,    0.6001,    0.6001 
16914,    0.6000,    0.6001,    0.6001 
17035,    0.6000,    0.6000,    0.6001 
17156,    0.6000,    0.6000,    0.6001 
17277,    0.6000,    0.6000,    0.6001 
17398,    0.6000,    0.6000,    0.6001 
17519,    0.6000,    0.6000,    0.6001 
17640,    0.6000,    0.6000,    0.6001 
17761,    0.6000,    0.6000,    0.6001 
17882,    0.6000,    0.6000,    0.6001 
18003,    0.6000,    0.6000,    0.6001 
18124,    0.6000,    0.6000,    0.6001 
18245,    0.6000,    0.6000,    0.6001 
18366,    0.6000,    0.6000,    0.6000 
18487,    0.6000,    0.6000,    0.6000 
18608,    0.6000,    0.6000,    0.6000 
18729,    0.6000,    0.6000,    0.6000 
18850,    0.6000,    0.6000,    0.6000 
18971,    0.6000,    0.6000,    0.6000 
19092,    0.6000,    0.6000,    0.6000 
19213,    0.6000,    0.6000,    0.6000 
19334,    0.6000,    0.6000,    0.6000 
19455,    0.6000,    0.6000,    0.6000 
19576,    0.6000,    0.6000,    0.6000 
19697,    0.6000,    0.6000,    0.6000 
19818,    0.5800,    0.5897,    0.6000 
19939,    0.5800,    0.5880,    0.5995 
20060,    0.5800,    0.5864,    0.5989 
20181,    0.5800,    0.5848,    0.5982 
20302,    0.5800,    0.5834,    0.5974 
20423,    0.5200,    0.5513,    0.5966 
20544,    0.4800,    0.5243,    0.5942 
20665,    0.4200,    0.4841,    0.5904 
20786,    0.3800,    0.4495,    0.5846 
20907,    0.3400,    0.4124,    0.5771 
21028,    0.2800,    0.3627,    0.5677 
21149,    0.2400,    0.3195,    0.5558 
21270,    0.1800,    0.2643,    0.5418 
21391,    0.1400,    0.2162,    0.5250 
21512,    0.1000,    0.1670,    0.5058 
21633,    0.0400,    0.1067,    0.4842 
21754,    0.0000,    0.0545,    0.4595 
21875,   -0.3000,   -0.0083,    0.4322 
22596,   -0.3400,   -0.0998,    0.4018 
22717,   -0.3800,   -0.1765,    0.3668 
22838,   -0.4400,   -0.2621,    0.3280 
22959,   -0.4800,   -0.3376,    0.2854 
23080,   -0.5200,   -0.4109,    0.2391 
23201,   -0.5800,   -0.4920,    0.1893 
23322,   -0.6000,   -0.5515,    0.1354 
23443,   -0.6000,   -0.5960,    0.0787 
23564,   -0.6000,   -0.6344,    0.0213 
23685,   -0.6000,   -0.6668,   -0.0366 
23806,   -0.6000,   -0.6936,   -0.0942 
23927,   -0.6000,   -0.7149,   -0.1513 
24048,   -0.6000,   -0.7308,   -0.2077 
24169,   -0.6000,   -0.7420,   -0.2623 
24290,   -0.6000,   -0.7485,   -0.3154 
24411,   -0.6000,   -0.7510,   -0.3661 
24532,   -0.6000,   -0.7495,   -0.4144 
24653,   -0.6000,   -0.7446,   -0.4602 
24774,   -0.6000,   -0.7367,   -0.5028 
24895,   -0.6000,   -0.7261,   -0.5424 
25016,   -0.6000,   -0.7135,   -0.5783 
25137,   -0.6000,   -0.6999,   -0.6089 
25258,   -0.6000,   -0.6856,   -0.6351 
25379,   -0.6000,   -0.6712,   -0.6563 
25500,   -0.6000,   -0.6570,   -0.6730 
25621,   -0.6000,   -0.6434,   -0.6853 
25742,   -0.6000,   -0.6310,   -0.6928 
25863,   -0.6000,   -0.6197,   -0.6968 
25984,   -0.6000,   -0.6094,   -0.6980 
26105,   -0.6000,   -0.6002,   -0.6967 
26226,   -0.6000,   -0.5922,   -0.6934 
26347,   -0.6000,   -0.5855,   -0.6884 
26468,   -0.6000,   -0.5800,   -0.6819 
26589,   -0.6000,   -0.5757,   -0.6743 
26710,   -0.6000,   -0.5725,   -0.6660 
26831,   -0.6000,   -0.5704,   -0.6572 
26952,   -0.6000,   -0.5693,   -0.6482 
27073,   -0.6000,   -0.5691,   -0.6392 
27194,   -0.6000,   -0.5697,   -0.6304 
27315,   -0.6000,   -0.5710,   -0.6221 
27436,   -0.6000,   -0.5727,   -0.6143 
27557,   -0.6000,   -0.5749,   -0.6073 
27678,   -0.6000,   -0.5774,   -0.6010 
27799,   -0.6000,   -0.5801,   -0.5956 
27920,   -0.6000,   -0.5828,   -0.5911 
28041,   -0.6000,   -0.5856,   -0.5873 
28162,   -0.6000,   -0.5884,   -0.5845 
28283,   -0.6000,   -0.5910,   -0.5823 
28404,   -0.6000,   -0.5935,   -0.5809 
28525,   -0.6000,   -0.5959,   -0.5801 
28646,   -0.6000,   -0.5980,   -0.5799 
28767,   -0.6000,   -0.5998,   -0.5802 
28888,   -0.6000,   -0.6014,   -0.5809 
29009,   -0.6000,   -0.6028,   -0.5820 
29130,   -0.6000,   -0.6039,   -0.5833 
29251,   -0.6000,   -0.6048,   -0.5849 
29372,   -0.6000,   -0.6054,   -0.5866 
29493,   -0.6000,   -0.6058,   -0.5884 
29614,   -0.6000,   -0.6060,   -0.5902 
29735,   -0.6000,   -0.6061,   -0.5921 
29856,   -0.6000,   -0.6060,   -0.5938 
29977,   -0.6000,   -0.6057,   -0.5955 
30098,   -0.6000,   -0.6054,   -0.5970 
30219,   -0.6000,   -0.6050,   -0.5984 
30340,   -0.6000,   -0.6045,   -0.5997 
30461,   -0.6000,   -0.6040,   -0.6007 
30582,   -0.6000,   -0.6034,   -0.6017 
30703,   -0.6000,   -0.6029,   -0.6024 
30824,   -0.6000,   -0.6023,   -0.6030 
30946,   -0.6000,   -0.6018,   -0.6034 
31067,   -0.6000,   -0.6013,   -0.6037 
31188,   -0.6000,   -0.6008,   -0.6039 
31309,   -0.6000,   -0.6004,   -0.6040 
31430,   -0.6000,   -0.6001,   -0.6039 
31551,   -0.6000,   -0.5997,   -0.6038 
31672,   -0.6000,   -0.5995,   -0.6036 
31793,   -0.6000,   -0.5992,   -0.6033 
31914,   -0.6000,   -0.5991,   -0.6030 
32035,   -0.6000,   -0.5989,   -0.6027 
32156,   -0.6000,   -0.5989,   -0.6023 
32277,   -0.6000,   -0.5988,   -0.6019 
32398,   -0.6000,   -0.5988,   -0.6016 
32519,   -0.6000,   -0.5988,   -0.6012 
32640,   -0.6000,   -0.5989,   -0.6009 
32761,   -0.6000,   -0.5989,   -0.6006 
32882,   -0.6000,   -0.5990,   -0.6003 
33003,   -0.6000,   -0.5991,   -0.6001 
33124,   -0.6000,   -0.5992,   -0.5999 
33245,   -0.6000,   -0.5993,   -0.5997 
33366,   -0.6000,   -0.5994,   -0.5995 
33487,   -0.6000,   -0.5995,   -0.5994 
33608,   -0.6000,   -0.5996,   -0.5993 
33729,   -0.6000,   -0.5997,   -0.5993 
33850,   -0.6000,   -0.5998,   -0.5992 
33971,   -0.6000,   -0.5999,   -0.5992 
34092,   -0.6000,   -0.6000,   -0.5992 
34213,   -0.6000,   -0.6000,   -0.5993 
34334,   -0.6000,   -0.6001,   -0.5993 
34455,   -0.6000,   -0.6001,   -0.5993 
34576,   -0.6000,   -0.6002,   -0.5994 
34697,   -0.6000,   -0.6002,   -0.5995 
34818,   -0.6000,   -0.6002,   -0.5995 
34939,   -0.6000,   -0.6002,   -0.5996 
35060,   -0.6000,   -0.6002,   -0.5997 
35181,   -0.6000,   -0.6002,   -0.5998 
35302,   -0.6000,   -0.6002,   -0.5998 
35423,   -0.6000,   -0.6002,   -0.5999 
35544,   -0.6000,   -0.6002,   -0.5999 
35665,   -0.6000,   -0.6002,   -0.6000 
35786,   -0.6000,   -0.6002,   -0.6000 
35907,   -0.6000,   -0.6001,   -0.6001 
36028,   -0.6000,   -0.6001,   -0.6001 
36149,   -0.6000,   -0.6001,   -0.6001 
36270,   -0.6000,   -0.6001,   -0.6001 
36391,   -0.6000,   -0.6001,   -0.6001 
36512,   -0.6000,   -0.6000,   -0.6002 
36633,   -0.6000,   -0.6000,   -0.6002 
36754,   -0.6000,   -0.6000,   -0.6002 
36875,   -0.6000,   -0.6000,   -0.6001 
36996,   -0.6000,   -0.6000,   -0.6001 
37117,   -0.6000,   -0.6000,   -0.6001 
37238,   -0.6000,   -0.6000,   -0.6001 
37359,   -0.6000,   -0.6000,   -0.6001 
37480,   -0.6000,   -0.6000,   -0.6001 
37601,   -0.6000,   -0.6000,   -0.6001 
37722,   -0.6000,   -0.6000,   -0.6001 
37843,   -0.6000,   -0.6000,   -0.6000 
37964,   -0.6000,   -0.6000,   -0.6000 
38085,   -0.6000,   -0.6000,   -0.6000 
38206,   -0.6000,   -0.6000,   -0.6000 
38327,   -0.6000,   -0.6000,   -0.6000 
38448,   -0.6000,   -0.6000,   -0.6000 
38569,   -0.6000,   -0.6000,   -0.6000 
38690,   -0.6000,   -0.6000,   -0.6000 
38811,   -0.6000,   -0.6000,   -0.6000 
38933,   -0.6000,   -0.6000,   -0.6000 
39053,   -0.6000,   -0.6000,   -0.6000 
39174,   -0.6000,   -0.6000,   -0.6000 
39295,   -0.6000,   -0.6000,   -0.6000 
39416,   -0.6000,   -0.6000,   -0.6000 
39537,   -0.5800,   -0.5897,   -0.6000 
39658,   -0.5800,   -0.5880,   -0.5995 
39779,   -0.5800,   -0.5864,   -0.5989 
39900,   -0.5800,   -0.5848,   -0.5982 
40021,   -0.5600,   -0.5731,   -0.5974 
40142,   -0.5600,   -0.5701,   -0.5961 
40263,   -0.5600,   -0.5672,   -0.5946 
40384,   -0.5600,   -0.5646,   -0.5930 
40505,   -0.5600,   -0.5622,   -0.5912 
40626,   -0.5600,   -0.5601,   -0.5893 
40747,   -0.5400,   -0.5479,   -0.5873 
40868,   -0.5400,   -0.5445,   -0.5847 
40989,   -0.5400,   -0.5415,   -0.5819 
41110,   -0.5400,   -0.5388,   -0.5790 
41231,   -0.5400,   -0.5364,   -0.5759 
41352,   -0.5400,   -0.5345,   -0.5728 
41473,   -0.5200,   -0.5226,   -0.5695 
41594,   -0.5200,   -0.5197,   -0.5656 
41715,   -0.5200,   -0.5172,   -0.5616 
41836,   -0.5200,   -0.5151,   -0.5575 
41957,   -0.5200,   -0.5136,   -0.5532 
42078,   -0.5200,   -0.5122,   -0.5494 
42199,   -0.5000,   -0.5009,   -0.5456 
42320,   -0.5000,   -0.4986,   -0.5413 
42441,   -0.5000,   -0.4966,   -0.5370 
42562,   -0.5000,   -0.4949,   -0.5332 
42683,   -0.5000,   -0.4935,   -0.5295 
42804,   -0.5000,   -0.4924,   -0.5258 
42925,   -0.4800,   -0.4815,   -0.5222 
43046,   -0.4800,   -0.4793,   -0.5181 
43167,   -0.4800,   -0.4776,   -0.5141 
43288,   -0.4800,   -0.4760,   -0.5106 
43409,   -0.4800,   -0.4747,   -0.5071 
43530,   -0.4600,   -0.4634,   -0.5038 
43651,   -0.4600,   -0.4610,   -0.5000 
43772,   -0.4600,   -0.4589,   -0.4963 
43893,   -0.4600,   -0.4572,   -0.4925 
44014,   -0.4600,   -0.4556,   -0.4892 
44135,   -0.4400,   -0.4441,   -0.4860 
44256,   -0.4400,   -0.4414,   -0.4824 
44377,   -0.4400,   -0.4390,   -0.4787 
44498,   -0.4400,   -0.4371,   -0.4749 
44619,   -0.4400,   -0.4355,   -0.4712 
44740,   -0.4200,   -0.4238,   -0.4679 
44861,   -0.4200,   -0.4209,   -0.4642 
44982,   -0.4200,   -0.4185,   -0.4604 
45103,   -0.4200,   -0.4164,   -0.4566 
45224,   -0.4200,   -0.4147,   -0.4527 
45345,   -0.4000,   -0.4032,   -0.4488 
45469,   -0.4000,   -0.4003,   -0.4449 
45591,   -0.4000,   -0.3978,   -0.4410 
45712,   -0.4000,   -0.3957,   -0.4370 
45833,   -0.4000,   -0.3941,   -0.4330 
45954,   -0.4000,   -0.3929,   -0.4289 
46075,   -0.3800,   -0.3815,   -0.4254 
46196,   -0.3800,   -0.3790,   -0.4214 
46317,   -0.3800,   -0.3769,   -0.4174 
46438,   -0.3800,   -0.3752,   -0.4134 
46559,   -0.3800,   -0.3740,   -0.4094 
46680,   -0.3800,   -0.3728,   -0.4059 
46801,   -0.3600,   -0.3617,   -0.4025 
46922,   -0.3600,   -0.3595,   -0.3986 
47043,   -0.3600,   -0.3576,   -0.3947 
47164,   -0.3600,   -0.3561,   -0.3908 
47285,   -0.3600,   -0.3548,   -0.3874 
47406,   -0.3600,   -0.3537,   -0.3841 
47527,   -0.3400,   -0.3427,   -0.3809 
47648,   -0.3400,   -0.3405,   -0.3772 
47769,   -0.3400,   -0.3387,   -0.3735 
47890,   -0.3400,   -0.3370,   -0.3703 
48011,   -0.3400,   -0.3356,   -0.3671 
48132,   -0.3200,   -0.3242,   -0.3640 
48253,   -0.3200,   -0.3217,   -0.3604 
48374,   -0.3200,   -0.3195,   -0.3568 
48495,   -0.3200,   -0.3177,   -0.3531 
48616,   -0.3200,   -0.3160,   -0.3499 
48737,   -0.3000,   -0.3044,   -0.3468 
48858,   -0.3000,   -0.3015,   -0.3432 
48979,   -0.3000,   -0.2991,   -0.3395 
49100,   -0.3000,   -0.2971,   -0.3357 
49221,   -0.2800,   -0.2852,   -0.3320 
49342,   -0.2800,   -0.2820,   -0.3281 
49463,   -0.2800,   -0.2791,   -0.3243 
49584,   -0.2800,   -0.2767,   -0.3203 
49705,   -0.2800,   -0.2747,   -0.3164 
49826,   -0.2800,   -0.2731,   -0.3124 
49947,   -0.2600,   -0.2617,   -0.3083 
50068,   -0.2600,   -0.2590,   -0.3043 
50189,   -0.2600,   -0.2566,   -0.3002 
50310,   -0.2600,   -0.2547,   -0.2961 
50431,   -0.2600,   -0.2532,   -0.2920 
50552,   -0.2400,   -0.2419,   -0.2879 
50673,   -0.2400,   -0.2392,   -0.2837 
50794,   -0.2400,   -0.2369,   -0.2796 
50915,   -0.2400,   -0.2351,   -0.2755 
51036,   -0.2200,   -0.2234,   -0.2714 
51157,   -0.2200,   -0.2206,   -0.2667 
51278,   -0.2200,   -0.2181,   -0.2625 
51399,   -0.2200,   -0.2160,   -0.2584 
51520,   -0.2000,   -0.2040,   -0.2542 
51641,   -0.2000,   -0.2010,   -0.2496 
51762,   -0.2000,   -0.1982,   -0.2454 
51883,   -0.2000,   -0.1958,   -0.2412 
52004,   -0.2000,   -0.1938,   -0.2370 
52125,   -0.2000,   -0.1923,   -0.2329 
52246,   -0.2000,   -0.1911,   -0.2287 
52367,   -0.2000,   -0.1903,   -0.2246 
52488,   -0.2000,   -0.1897,   -0.2211 
52609,   -0.2000,   -0.1894,   -0.2176 
52730,   -0.2000,   -0.1893,   -0.2142 
52851,   -0.2000,   -0.1896,   -0.2110 
52972,   -0.2000,   -0.1901,   -0.2078 
53093,   -0.2000,   -0.1907,   -0.2052 
53214,   -0.2000,   -0.1914,   -0.2028 
53335,   -0.2000,   -0.1923,   -0.2005 
53456,   -0.2000,   -0.1933,   -0.1984 
53577,   -0.2000,   -0.1943,   -0.1969 
53698,   -0.2000,   -0.1953,   -0.1955 
53819,   -0.2000,   -0.1963,   -0.1944 
53940,   -0.2000,   -0.1974,   -0.1934 
54061,   -0.2000,   -0.1982,   -0.1931 
54182,   -0.2000,   -0.1990,   -0.1929 
54303,   -0.2000,   -0.1996,   -0.1930 
54424,   -0.2000,   -0.2002,   -0.1932 
54545,   -0.2000,   -0.2008,   -0.1935 
54666,   -0.2000,   -0.2012,   -0.1939 
54787,   -0.2000,   -0.2015,   -0.1944 
54908,   -0.2000,   -0.2018,   -0.1950 
55029,   -0.2000,   -0.2020,   -0.1956 
55150,   -0.2000,   -0.2021,   -0.1962 
55271,   -0.2000,   -0.2022,   -0.1969 
55392,   -0.2000,   -0.2022,   -0.1975 
55513,   -0.2000,   -0.2021,   -0.1981 
55634,   -0.2000,   -0.2020,   -0.1987 
55755,   -0.2000,   -0.2019,   -0.1992 
55876,   -0.2000,   -0.2017,   -0.1997 
55997,   -0.2000,   -0.2015,   -0.2001 
56118,   -0.2000,   -0.2013,   -0.2005 
56239,   -0.2000,   -0.2011,   -0.2008 
56360,   -0.2000,   -0.2009,   -0.2010 
56481,   -0.2000,   -0.2007,   -0.2012 
56602,   -0.2000,   -0.2006,   -0.2013 
56723,   -0.2000,   -0.2004,   -0.2014 
56844,   -0.2000,   -0.2002,   -0.2014 
56965,   -0.2000,   -0.2001,   -0.2014 
57086,   -0.2000,   -0.2000,   -0.2014 
57207,   -0.2000,   -0.1999,   -0.2013 
57328,   -0.2000,   -0.1998,   -0.2012 
57449,   -0.2000,   -0.1997,   -0.2011 
57570,   -0.2000,   -0.1996,   -0.2010 
57691,   -0.2000,   -0.1996,   -0.2009 
57812,   -0.2000,   -0.1996,   -0.2008 
57933,   -0.2200,   -0.2098,   -0.2006 
58054,   -0.2200,   -0.2116,   -0.2010 
58176,   -0.2200,   -0.2132,   -0.2015 
58296,   -0.2200,   -0.2148,   -0.2021 
58417,   -0.2200,   -0.2162,   -0.2027 
58538,   -0.2200,   -0.2176,   -0.2035 
58659,   -0.2400,   -0.2291,   -0.2043 
58780,   -0.2400,   -0.2319,   -0.2057 
58901,   -0.2400,   -0.2346,   -0.2072 
59022,   -0.2400,   -0.2370,   -0.2089 
59143,   -0.2600,   -0.2494,   -0.2107 
59264,   -0.2600,   -0.2531,   -0.2132 
59385,   -0.2600,   -0.2564,   -0.2158 
59506,   -0.2600,   -0.2594,   -0.2186 
59627,   -0.2600,   -0.2620,   -0.2216 
59748,   -0.2800,   -0.2745,   -0.2247 
59869,   -0.2800,   -0.2781,   -0.2285 
59990,   -0.2800,   -0.2813,   -0.2324 
60111,   -0.2800,   -0.2839,   -0.2365 
60232,   -0.3000,   -0.2964,   -0.2407 
60356,   -0.3000,   -0.2999,   -0.2455 
60476,   -0.3000,   -0.3030,   -0.2500 
60597,   -0.3000,   -0.3057,   -0.2546 
60718,   -0.3000,   -0.3078,   -0.2592 
60839,   -0.3200,   -0.3198,   -0.2639 
60960,   -0.3200,   -0.3227,   -0.2690 
61081,   -0.3200,   -0.3251,   -0.2743 
61202,   -0.3200,   -0.3272,   -0.2791 
61323,   -0.3400,   -0.3391,   -0.2839 
61444,   -0.3400,   -0.3421,   -0.2891 
61565,   -0.3400,   -0.3445,   -0.2944 
61686,   -0.3400,   -0.3466,   -0.2991 
61807,   -0.3600,   -0.3585,   -0.3038 
61928,   -0.3600,   -0.3616,   -0.3089 
62049,   -0.3600,   -0.3640,   -0.3140 
62170,   -0.3600,   -0.3660,   -0.3191 
62291,   -0.3800,   -0.3780,   -0.3237 
62412,   -0.3800,   -0.3811,   -0.3287 
62533,   -0.3800,   -0.3837,   -0.3337 
62654,   -0.3800,   -0.3857,   -0.3386 
62775,   -0.3800,   -0.3876,   -0.3431 
62896,   -0.4000,   -0.3993,   -0.3475 
63017,   -0.4000,   -0.4021,   -0.3523 
63138,   -0.4000,   -0.4044,   -0.3571 
63259,   -0.4000,   -0.4062,   -0.3620 
63380,   -0.4000,   -0.4078,   -0.3663 
63501,   -0.4200,   -0.4192,   -0.3705 
63622,   -0.4200,   -0.4217,   -0.3752 
63743,   -0.4200,   -0.4238,   -0.3800 
63864,   -0.4200,   -0.4256,   -0.3842 
63985,   -0.4400,   -0.4373,   -0.3884 
64106,   -0.4400,   -0.4401,   -0.3930 
64227,   -0.4400,   -0.4424,   -0.3977 
64348,   -0.4400,   -0.4445,   -0.4019 
64469,   -0.4400,   -0.4462,   -0.4060 
64590,   -0.4600,   -0.4577,   -0.4101 
64711,   -0.4600,   -0.4604,   -0.4147 
64832,   -0.4600,   -0.4628,   -0.4188 
64953,   -0.4600,   -0.4648,   -0.4229 
65074,   -0.4800,   -0.4767,   -0.4270 
65195,   -0.4800,   -0.4797,   -0.4315 
65316,   -0.4800,   -0.4821,   -0.4361 
65437,   -0.4800,   -0.4844,   -0.4403 
65558,   -0.5000,   -0.4965,   -0.4444 
65679,   -0.5000,   -0.4997,   -0.4490 
65800,   -0.5000,   -0.5024,   -0.4537 
65921,   -0.5000,   -0.5046,   -0.4584 
66042,   -0.5000,   -0.5066,   -0.4627 
66163,   -0.5200,   -0.5184,   -0.4669 
66284,   -0.5200,   -0.5213,   -0.4716 
66405,   -0.5200,   -0.5237,   -0.4764 
66526,   -0.5200,   -0.5258,   -0.4807 
66647,   -0.5400,   -0.5378,   -0.4850 
66768,   -0.5400,   -0.5409,   -0.4898 
66889,   -0.5400,   -0.5434,   -0.4946 
67010,   -0.5600,   -0.5557,   -0.4995 
67131,   -0.5600,   -0.5592,   -0.5044 
67252,   -0.5600,   -0.5623,   -0.5093 
67373,   -0.5600,   -0.5648,   -0.5143 
67494,   -0.5800,   -0.5771,   -0.5193 
67615,   -0.5800,   -0.5805,   -0.5243 
67736,   -0.5800,   -0.5835,   -0.5294 
67857,   -0.5800,   -0.5860,   -0.5344 
67978,   -0.6000,   -0.5982,   -0.5395 
68099,   -0.6000,   -0.6016,   -0.5446 
68220,   -0.6000,   -0.6046,   -0.5497 
68341,   -0.6000,   -0.6070,   -0.5548 
68462,   -0.6000,   -0.6089,   -0.5599 
68583,   -0.6000,   -0.6103,   -0.5650 
68704,   -0.6000,   -0.6114,   -0.5696 
68825,   -0.6000,   -0.6121,   -0.5741 
68946,   -0.6000,   -0.6124,   -0.5785 
69067,   -0.6000,   -0.6124,   -0.5829 
69188,   -0.6000,   -0.6122,   -0.5866 
69309,   -0.6000,   -0.6117,   -0.5902 
69430,   -0.6000,   -0.6109,   -0.5936 
69551,   -0.6000,   -0.6101,   -0.5963 
69672,   -0.6000,   -0.6092,   -0.5989 
69793,   -0.6000,   -0.6081,   -0.6012 
69914,   -0.6000,   -0.6069,   -0.6034 
70035,   -0.6000,   -0.6057,   -0.6049 
70156,   -0.6000,   -0.6046,   -0.6062 
70277,   -0.6000,   -0.6035,   -0.6072 
70398,   -0.6000,   -0.6023,   -0.6081 
70519,   -0.6000,   -0.6014,   -0.6083 
70640,   -0.6000,   -0.6006,   -0.6083 
70761,   -0.6000,   -0.5998,   -0.6081 
70882,   -0.6000,   -0.5992,   -0.6077 
71003,   -0.6000,   -0.5987,   -0.6072 
71124,   -0.6000,   -0.5983,   -0.6067 
71245,   -0.6000,   -0.5979,   -0.6060 
71366,   -0.6000,   -0.5977,   -0.6053 
71487,   -0.6000,   -0.5975,   -0.6045 
71608,   -0.6000,   -0.5975,   -0.6038 
71729,   -0.6000,   -0.5975,   -0.6031 
71850,   -0.6000,   -0.5975,   -0.6024 
71972,   -0.6000,   -0.5976,   -0.6017 
